ref_hash,obj
8711295071715007362_st,42243.765625
8712945870314276484_st,22077.61328125
8721878215533359251_st,38430.67578125
8724305753974227731_st,108965.3515625
8726350656806611220_st,10432.625
8726956918779809171_st,28089.6015625
8728079753449565885_st,25416.23046875
873321564596820547_st,56467.375
8734833546215757488_st,22355.18359375
8734938905463071267_st,143269.109375
8737521168810222665_st,70513.3515625
8741453754792402114_st,240808.75
8742378519292644634_st,96131.171875
8745489886798689526_st,84753.25
8746695440913088621_st,23019.126953125
8747739095616214095_st,40494.51953125
8749183523573062887_st,30197.6484375
875059165884442108_st,44156.6171875
8751905518838136435_st,25076.525390625
8753818381672232744_st,76731.4296875
8756280815016396156_st,17746.181640625
8756518428269281214_st,138859.265625
875670402703170057_st,69556.6015625
8759826948594631206_st,33550.15234375
876078467086763077_st,60635.98828125
8762512246871861815_st,237756.40625
8768018466254976295_st,49399.12890625
8768131801080011514_st,14840.3798828125
8768221758341263284_st,32734.962890625
8770670894091777813_st,153535.09375
8772583587925635699_st,24293.54296875
8775626270669507767_st,139194.359375
8776195638684864491_st,151719.640625
8777149409597991738_st,240808.75
8777685882116300836_st,105985.84375
8779626122465776535_st,139953.125
8780318487337117025_st,61683.00390625
8782497179194885397_st,130883.7734375
8782578056514097026_st,110550.7265625
8782578242356476912_st,237822.953125
8786385404422062855_st,123009.2421875
8787766222237811662_st,18537.15625
878796126039993246_st,146037.671875
8788080838295772240_st,78607.4296875
8788325691085378170_st,50400.0390625
8789492664900669805_st,153435.125
8790893100103842554_st,32481.7578125
879117819264293948_st,72085.1484375
8793127452604316477_st,99184.9921875
8794214610651319935_st,44223.39453125
8796672510354161186_st,40541.80859375
8800334179647879883_st,61029.15234375
8802321388748126504_st,76900.3203125
8808020190200845650_st,18036.859375
8808469977922762645_st,39401.09375
8808759630294293192_st,104517.8046875
8816737232000862575_st,36789.23046875
8824254077441762071_st,52063.734375
8826517711318002012_st,102193.671875
8827893813679344349_st,5794.9794921875
8827962909954816505_st,23793.623046875
8828080194485289175_st,44466.203125
8828796454059923853_st,46550.2890625
8828827842125125670_st,132491.25
8831202839201594051_st,237822.953125
8832891673894465542_st,44191.22265625
8835559293213145577_st,53087.0546875
8838702994813259437_st,18431.498046875
8841414775881285897_st,52117.921875
8842098405337986458_st,52010.11328125
8843402840970624564_st,148297.40625
8845165268549438048_st,97905.6875
8847272930899470840_st,25453.470703125
8851539884409687520_st,71125.875
8857819030503121512_st,237822.953125
8859638277053827562_st,54779.91015625
8860900652662148486_st,118831.7421875
8860921311199167850_st,81495.96875
8862307144603500967_st,6537.3525390625
8862526037933220590_st,-2624.46826171875
8867391456973169113_st,75020.765625
8870224626280266917_st,88635.9921875
8870368749003524276_st,237822.953125
8872818750024512829_st,31222.9609375
8873003477716875711_st,78372.96875
8873482133609440077_st,18983.52734375
8874845377523921832_st,152447.453125
887567913669333916_st,237822.953125
8877935273716750668_st,12439.671875
887850537864137349_st,108675.6171875
8878879341199973615_st,62298.7109375
8880669805776723442_st,240396.6875
8883415040771255932_st,24577.517578125
8883442438970598410_st,10432.625
8884901963792607894_st,32681.302734375
8886721098337153876_st,74750.0859375
8887021728729924734_st,60235.47265625
8888358396390876387_st,235181.984375
8890073316212091856_st,27762.21875
8890895786393588987_st,237822.953125
8895151008697319914_st,74646.53125
8896514188914272086_st,69473.40625
8902938651337854648_st,237822.953125
8904188257295354569_st,22015.755859375
8905482900572822383_st,93421.09375
8906887758680743788_st,47724.3828125
8907391736909532318_st,11659.2900390625
8907442121560128807_st,34963.64453125
8907793439335342527_st,66933.984375
8911980834169539658_st,92884.3203125
8913083049617525970_st,70916.046875
8913120228289467629_st,102907.6328125
8914103003590111123_st,31259.650390625
8914740412887409487_st,22285.970703125
8918992527867452923_st,9092.47265625
8919870079955753942_st,237822.953125
892160768283777443_st,63069.2578125
892311320911570718_st,24796.02734375
8925061791970918223_st,62677.6875
8925520993092852662_st,33578.8515625
8927706867066311299_st,10416.6640625
8932138441925750597_st,142390.140625
8933095226779758918_st,12129.673828125
8934454739210516967_st,71200.703125
8939252645686464624_st,34320.25390625
8939869801047365695_st,27901.390625
8941012019189567524_st,252765.25
894194672510009291_st,71573.421875
8944856036798445171_st,106079.4921875
8945701783685868639_st,75795.5546875
8948245673671248473_st,147368.46875
8948850402277898504_st,40963.6328125
8949302680259157833_st,111444.5390625
895478220531247557_st,4170.70166015625
8955360223360071182_st,103749.6015625
895630352436236549_st,62358.01953125
8963156963105164669_st,239129.453125
8963524456011135906_st,69556.6015625
8965482765142483617_st,16067.525390625
8978905155436884748_st,237822.953125
8979762036590628675_st,30731.86328125
8984707025507315214_st,78585.3046875
8986182969081215005_st,147004.453125
8986684921030185233_st,-3056.246337890625
9001894065986101363_st,10645.3408203125
9002052940267633749_st,104155.625
9004498015252617562_st,18412.54296875
9004752525269783892_st,72384.703125
9006511360508353536_st,139167.671875
9011204438737365389_st,39642.984375
9011980601923296807_st,78290.4453125
9013983919653566692_st,20571.71484375
9014774857493485371_st,139247.796875
9019933572054651515_st,56277.765625
9021622378999908668_st,237822.953125
9026081859478660696_st,52604.0
9026852244275941254_st,55772.63671875
9027881885661879020_st,33495.72265625
9028095564736377303_st,31430.791015625
9030737744165106492_st,52195.01953125
9031402455790589823_st,34792.78125
903252717477410588_st,99810.0390625
9034794874861599178_st,45890.43359375
9037769672143844813_st,50625.6328125
9038317968225671868_st,14317.751953125
9041396510174802610_st,74948.5625
9041787486164969866_st,228792.1875
9042157721872262573_st,46304.1640625
9046479157738175479_st,89757.953125
9050110048390155871_st,53315.79296875
9050325141114801708_st,237344.34375
9050600638813258794_st,238004.171875
9050745399489855227_st,33364.7734375
9061561356393668084_st,24138.27734375
9066088107922063825_st,88349.9921875
9066948070456651597_st,158740.359375
9069168256071646449_st,150656.21875
9069773423915187870_st,34748.4453125
9073197350196220407_st,64960.26953125
9073432755268117187_st,32566.916015625
9074228149261161631_st,67214.5546875
9074342654799055742_st,131464.0
9078322177103332987_st,71324.765625
908067111159904630_st,44884.890625
908167070649666934_st,237822.953125
9085162979803772103_st,40927.1796875
9085242785497456528_st,237822.953125
9088343597257056950_st,19844.181640625
9090598231287898749_st,237822.953125
9095803617786826701_st,97546.46875
9097482034395489888_st,37612.34765625
9100559146930580130_st,85337.671875
9104529887229099961_st,239129.453125
9106427926391789667_st,68440.125
9106533257940723429_st,41650.03125
9107211501247091653_st,66010.1953125
9107541226650015884_st,21784.150390625
9108221817493437721_st,62933.6796875
9108646606604305358_st,58268.796875
9111328558743942773_st,237822.953125
9115860998389053391_st,6771.7724609375
9116246049362096717_st,28810.818359375
9118542165981641756_st,51346.5
9118630733045711506_st,237822.953125
9119356578300559483_st,237822.953125
9126112393315703064_st,45613.09375
9127407946387871926_st,42015.3828125
9129527026502970995_st,62461.53515625
9131414595935187073_st,64803.62890625
913887564240841195_st,13471.416015625
9140920919494391560_st,237822.953125
9142234131593519342_st,87030.3359375
9147484137469683720_st,79081.015625
9152485586366248538_st,52613.22265625
9152716565514289342_st,77418.75
9155574433289245949_st,83766.3125
9157646627544349602_st,237756.40625
915907285474421971_st,153083.53125
9163382334932678678_st,47917.95703125
9164869611381317602_st,109493.84375
9165531071593577216_st,237822.953125
9171021021868200651_st,239880.0
9171510929255741927_st,129754.4765625
9175678605658621019_st,132980.09375
9184649714736980131_st,100625.7578125
9192601081645552835_st,18000.794921875
9193132261441103357_st,60299.37890625
9195689871539772280_st,26038.435546875
9196737902389417350_st,77005.9609375
9196946062251474005_st,32055.962890625
9199566543525016020_st,51762.84375
920133863974417940_st,237822.953125
9201763056911976665_st,9219.8349609375
9202591485087100048_st,237822.953125
9204600717983774215_st,10980.107421875
9210211798524147977_st,104046.5234375
9214306696431615228_st,91400.71875
9215274230034407241_st,17404.2578125
923580934104999070_st,104868.125
926513304015298690_st,42794.2578125
928322998219934684_st,100602.0625
934102789941509295_st,12661.087890625
940602545239263062_st,237822.953125
943221576691294743_st,222767.15625
947121781706964554_st,157947.765625
948984908655259886_st,71670.609375
950195972417607793_st,46092.48046875
954110623376544206_st,57952.18359375
954940018576714924_st,34630.37890625
956704247780926402_st,34941.62890625
960623204161846765_st,141414.75
961631829441650729_st,213569.453125
962595921037755088_st,37522.76171875
964658792449865522_st,63551.36328125
974553511695777483_st,59868.21484375
97694307709005918_st,237822.953125
977508757724050464_st,102022.3046875
979880031097032355_st,241211.296875
987443249627191692_st,240054.25
997953354533822687_st,237822.953125
998948062397755366_st,60027.38671875
1000169251625791246_sc,258482.4375
1000395625957344683_sc,258781.125
1003027494996471685_sc,258613.84375
1006670001679961544_sc,258781.125
1007573308966476713_sc,258781.125
1010070503877148763_sc,118598.5703125
1010265377387765028_sc,258781.125
1010531372912327058_sc,258781.125
1011610998357271358_sc,258781.125
1013543838965040946_sc,131754.875
1014428234021750342_sc,258781.125
101763096421653092_sc,93359.4296875
1017668882534236751_sc,258781.125
1017958004932387739_sc,71302.7890625
1018126962792619181_sc,153354.75
1021582875881379650_sc,100676.203125
1022093956983448460_sc,138749.890625
1022155574388897311_sc,258781.125
1024792555410741306_sc,258587.53125
1026825193119998092_sc,258781.125
1030603044158081433_sc,258781.125
1030865855693267844_sc,258781.125
1032938399279723623_sc,156080.40625
1036919443887988520_sc,93254.3359375
1037575899869926_sc,113630.9375
1042912100594917197_sc,55088.953125
104412862089502190_sc,258781.125
1048460865075142817_sc,162822.25
1048487908287530052_sc,258781.125
1048782984015604883_sc,258609.9375
1052346027668414186_sc,148084.46875
1052782935269141271_sc,122493.40625
105337483767914646_sc,258482.4375
1053399148291039201_sc,258781.125
1054881396892383323_sc,258781.125
1055760083915480820_sc,258781.125
1056749944537419493_sc,93385.7421875
1058525390691423513_sc,258781.125
1062274422372114651_sc,258781.125
1069066119870904979_sc,258781.125
1070673984959261173_sc,258587.53125
1071701264087131067_sc,258781.125
1076086792264173440_sc,139857.5625
1078063581723896055_sc,119932.78125
1078643268919016184_sc,115554.5625
1080074517463091765_sc,151065.375
108091152851614035_sc,258781.125
1082062519835461489_sc,258781.125
1083324672128707147_sc,258568.1875
1084673948755476350_sc,258568.1875
108675559753870541_sc,258781.125
1090348823218637154_sc,258613.84375
1091213713572176533_sc,258781.125
1092578651697005865_sc,258781.125
109389620877102250_sc,151089.3125
1095130837096278807_sc,91820.5390625
1097690588650818183_sc,158900.5
1098333517628887771_sc,71816.8984375
1098698655660153317_sc,258587.53125
1100694657931150169_sc,133728.296875
1102680423242413676_sc,74515.625
1106971792117053344_sc,257513.125
1108571703275362862_sc,258587.53125
1109716870153151001_sc,258568.1875
1110652558277138855_sc,148084.46875
1111065470587874091_sc,258571.4375
111177788438165194_sc,66891.6328125
1113913537041480485_sc,112878.4375
1114026657194419748_sc,258446.875
1114323564105303141_sc,151046.03125
1114508230319864946_sc,115006.8125
1115138041376043539_sc,113455.40625
1117590669569321964_sc,69778.6171875
1117811498061299916_sc,258781.125
1118296407046663101_sc,71779.8046875
1119031235556320896_sc,117244.296875
11222455493472018_sc,258781.125
1123499146680162742_sc,99383.2265625
1126070781577415060_sc,98058.3046875
1126877271043713659_sc,258781.125
1128648311587971120_sc,258781.125
1128814228344083814_sc,258781.125
1129766292147277557_sc,89174.8984375
1131546864431701911_sc,258781.125
1136031752303953778_sc,258781.125
1136471390576544145_sc,258781.125
1137626983589975828_sc,84999.6953125
1145009605155104884_sc,258781.125
1149958127364605785_sc,258587.53125
1151346651469575337_sc,121389.484375
1153540947733791830_sc,258781.125
1156275031468463136_sc,258781.125
1156694545460335017_sc,258781.125
115885348859837276_sc,258781.125
1159207938497285892_sc,110320.453125
1160971248791325717_sc,258482.4375
1161843904632575594_sc,258781.125
1167633864786053186_sc,258781.125
1168157541031578455_sc,258781.125
1170926351229275807_sc,258781.125
1175385689997483703_sc,258781.125
1175791667336060650_sc,116865.046875
1176502947759067386_sc,258568.1875
1176818370378839086_sc,258781.125
1179211379479512284_sc,116825.1875
1186516249413150404_sc,118035.921875
1187615102176685882_sc,258781.125
1187995611677437206_sc,258781.125
1190424870217036395_sc,148084.46875
1191960282997642823_sc,258781.125
1194162776830151855_sc,73660.875
1199641757841499367_sc,258587.53125
1200899806989014770_sc,258486.3125
1204574205636847942_sc,121449.0546875
1205014055416064598_sc,258781.125
1206234638304930993_sc,258781.125
1207737003178589247_sc,258613.84375
1209201922567589129_sc,258781.125
1209266135065312559_sc,258781.125
1209684448831341752_sc,137695.703125
1216484723925399897_sc,96394.390625
1216551715294982491_sc,153354.75
122031620643150233_sc,258206.078125
1225293060838887434_sc,77638.4921875
1227457012435462438_sc,97859.203125
1229609562842818924_sc,258781.125
1231413972006880331_sc,258482.4375
1232605060713570544_sc,258781.125
1233658583417535945_sc,93385.7421875
1234527712464722201_sc,258587.53125
1236618452781354742_sc,258198.515625
123979484119113285_sc,258568.1875
1248297595627780685_sc,101814.0625
125102898244387791_sc,107450.21875
1251678112439909237_sc,258613.84375
1251711610192393941_sc,258781.125
1252375118134913744_sc,258781.125
1253893505327217043_sc,258781.125
1257211796115020351_sc,258781.125
1260244248473048882_sc,258486.3125
1264022936299507076_sc,132758.359375
1265362887592424102_sc,258781.125
126760379585103536_sc,93434.3515625
1268668663105484535_sc,258781.125
1268988768599406958_sc,122429.578125
1269617022810318893_sc,258603.0625
12710129175666777_sc,67277.84375
127181479361225903_sc,258781.125
1280782500667332514_sc,103596.5625
1281391375697256626_sc,258781.125
1281554246271544540_sc,74234.0859375
1283079572748604544_sc,258482.4375
1284329121151747079_sc,149540.15625
1286394024293955508_sc,113918.53125
12880076216702587_sc,258587.53125
1289461437081782083_sc,258781.125
1293570292730365189_sc,258781.125
1293698919678093585_sc,258587.53125
1295673566983281594_sc,148110.78125
12977391562678610_sc,258482.4375
1299921942054010422_sc,140240.328125
130079406502638965_sc,156104.34375
1301976825595357150_sc,258781.125
1302737911806151146_sc,258781.125
1307116007931231623_sc,258587.53125
1310258515916187559_sc,140652.203125
1311716395227719150_sc,258781.125
1311884661988038994_sc,163545.78125
1313615473299479354_sc,258613.84375
1313764485732247479_sc,258781.125
1315792885380883436_sc,258781.125
1319359126470626650_sc,258568.1875
1319530529617838683_sc,258568.1875
1319647639949654011_sc,258781.125
1320285155686563936_sc,122390.359375
1320698541748474698_sc,67929.0
1321931638565151894_sc,258482.4375
1325299270880328289_sc,258613.84375
1327834472616354686_sc,258781.125
1328371665987429740_sc,258482.4375
1334979714748379384_sc,258587.53125
1337817839840024265_sc,258781.125
133862296273929010_sc,95015.1875
1339357409349811507_sc,258587.53125
1340306399366036773_sc,258587.53125
134252899899870481_sc,104767.0546875
1343304896887941153_sc,258781.125
1343610696446705241_sc,91376.2734375
1343846973671863229_sc,140671.84375
1344094560572816090_sc,258587.53125
1346626463765194606_sc,258781.125
1352341197795597622_sc,258781.125
135238190226173630_sc,96368.078125
1353263670976574129_sc,103216.84375
13538278622181869_sc,112832.765625
1357410736932166810_sc,165308.6875
1358413347723403971_sc,258781.125
1362414875645754903_sc,142303.390625
1363698198585598240_sc,258474.0625
1364647366087403809_sc,92060.171875
1368635821614525643_sc,258781.125
1368648383437916310_sc,158900.5
1377832923059903066_sc,124861.328125
1379699859413237664_sc,116479.890625
1380962370594749522_sc,258587.53125
1382829534454032345_sc,90518.953125
1385715509195499069_sc,258781.125
1387114378850828264_sc,258781.125
1389885607828963485_sc,258781.125
1394811243445482525_sc,258781.125
1395269098318536492_sc,100838.921875
1400075890161845268_sc,258781.125
1400708258671251084_sc,112853.6640625
1401236653722021257_sc,144346.34375
1404411859457035750_sc,152521.078125
1404448451510586910_sc,60566.9609375
1405078374337581334_sc,100644.4609375
1405787563688548883_sc,88265.3359375
1405946286287450031_sc,258781.125
1407405697773200982_sc,161446.5
1409860811222483843_sc,122014.9296875
1410718164519785502_sc,119822.1875
141185236309213124_sc,100838.921875
1414751606152167615_sc,258781.125
1415274408925640121_sc,258568.1875
1416278477638614719_sc,258781.125
1419354839057038471_sc,104852.796875
1432518504296468150_sc,96359.7109375
1435877564557012951_sc,103216.84375
143620778860167232_sc,94997.515625
1437959286938859386_sc,155975.3125
1437969918229546366_sc,258179.15625
1440198406831417758_sc,107261.3359375
1442246240574869187_sc,258568.1875
1443196661695947486_sc,55301.23828125
144510415764152026_sc,258587.53125
1448251469825515781_sc,137249.359375
144858825658199154_sc,143116.4375
1448618883257823284_sc,258781.125
1455406734324235174_sc,162853.4375
1456159922209789941_sc,156106.71875
1458575463379897371_sc,258781.125
146206268035953838_sc,258781.125
1462310992362977115_sc,258781.125
1462631094364743739_sc,129444.1796875
1462900288741887152_sc,258446.875
146349373354039130_sc,146907.1875
1463737277041413876_sc,258781.125
1466387357519076668_sc,258486.3125
1469112136497229420_sc,258781.125
1469891437001939430_sc,128905.78125
1471369522643687852_sc,109131.78125
1474374544316597063_sc,101761.1484375
1474838723237605457_sc,258587.53125
1477883150977764521_sc,114417.9375
1479681329485066994_sc,258781.125
148388802174309925_sc,258781.125
1484551776661218764_sc,54455.3515625
1485566267036074672_sc,100703.8046875
1485585519590186498_sc,258781.125
1485710806967558837_sc,258781.125
1490775021605137609_sc,258781.125
149145192403446337_sc,258781.125
1491766937226493605_sc,258781.125
1495680085352673226_sc,120488.6484375
1496724042025426431_sc,258781.125
1497128270570315821_sc,66000.421875
1503622930668825341_sc,258587.53125
1505582288748773676_sc,71043.6796875
1505707263781865790_sc,258568.1875
1507725753842469617_sc,258781.125
1509545633114961619_sc,258781.125
1513880118499895475_sc,258781.125
151719194698470862_sc,103756.9375
1519771825716243940_sc,112832.765625
1521407447410849866_sc,76432.84375
1522064661862584327_sc,121031.453125
1522174467525920419_sc,258781.125
1522517226455603717_sc,258568.1875
1526533209361572178_sc,99654.5390625
1526589386802120877_sc,258568.1875
1532920640971142763_sc,151084.0
1535179488604428892_sc,258781.125
1540895757038675521_sc,258206.078125
1541360754262871055_sc,258781.125
1541943482926064403_sc,99278.1328125
1542252940507519186_sc,258781.125
1544952069069412264_sc,258781.125
1546380888258110620_sc,127417.109375
1552048892636076688_sc,106975.96875
1554217736630697432_sc,258781.125
1557657670234529677_sc,258781.125
1559985950264706026_sc,258198.515625
1563149421968177217_sc,258198.515625
1568239518763418505_sc,119295.2265625
1571815441379711120_sc,258781.125
1572073024204691574_sc,258781.125
15755635624013585_sc,258781.125
1578493458135285912_sc,258613.84375
1579648092439095955_sc,258781.125
1582245318038800705_sc,258265.4375
1585273182248364632_sc,74581.65625
1586011569157541229_sc,258587.53125
1586308550876044716_sc,258781.125
15864059592995091_sc,76523.40625
158642282115857939_sc,259180.90625
1587423418122753177_sc,110141.375
1592232433995993602_sc,96379.0625
1593315082014178993_sc,258781.125
1594304834872461088_sc,258568.1875
1595135091194264808_sc,258781.125
1595181852111961835_sc,258781.125
1598279014358140630_sc,258781.125
1609139111614355686_sc,101833.40625
1609275904163020719_sc,258587.53125
1609949567718682385_sc,258801.28125
1610107188799256895_sc,258781.125
1610494654440971107_sc,258781.125
1610631182235861036_sc,258781.125
1610830018249632088_sc,258568.1875
1619005863892213340_sc,258482.4375
1620044022477258303_sc,155123.6875
162252644031331242_sc,258781.125
1624621636247371157_sc,258781.125
1624675199747986180_sc,90518.953125
1625527770358623312_sc,120860.6875
1626122822972650492_sc,258781.125
1626240234331226893_sc,258482.4375
1628314475685116126_sc,101785.078125
1631312698088948141_sc,258781.125
1632976817520709726_sc,258587.53125
1634650407908315198_sc,71043.6796875
1634912018741747313_sc,162848.5625
1635806999972794207_sc,98058.3046875
1638155133101635232_sc,258781.125
1640419309626397644_sc,258781.125
1644684818861378247_sc,258781.125
1645117383971795261_sc,258486.3125
1645448724794614846_sc,258568.1875
1646244151176203402_sc,258781.125
1647303115721594711_sc,258781.125
1648484391049043683_sc,258781.125
1649462786324867670_sc,67335.21875
1649470682218050050_sc,116319.890625
165054203039707364_sc,122105.4140625
1651298545102448143_sc,99278.1328125
1652973856044692882_sc,83615.15625
1654414320062233188_sc,258568.1875
1654931404191930561_sc,58475.6484375
1656202871077543672_sc,258781.125
166111167582199775_sc,157025.65625
1672980903727097060_sc,116175.421875
1675618435344112751_sc,258781.125
167645149541424501_sc,129619.609375
1676599343673733996_sc,258781.125
1677397424183807063_sc,65997.7578125
1678574764210748596_sc,259427.875
1680454818764604919_sc,258781.125
1683583979368839453_sc,100562.1484375
1683636821685901692_sc,66147.5
1683915131500129075_sc,258781.125
1686771719211427260_sc,258781.125
1686829829798908901_sc,121288.328125
1688759174245788636_sc,157063.875
1689253659802783461_sc,258587.53125
1694964200543302757_sc,258781.125
1695017415660355067_sc,258781.125
1695705421328710963_sc,258781.125
169673203379774697_sc,258613.84375
1697296672196475600_sc,91820.5390625
1698798402698483317_sc,258781.125
1705620787460316875_sc,258613.84375
1706216513788387104_sc,140633.578125
1706794130450981051_sc,142247.328125
1713284802794931603_sc,128905.78125
1713575180422828175_sc,66157.09375
1717184228785145942_sc,70539.71875
171749671026400972_sc,258781.125
1718964734813976566_sc,258781.125
1722479355356580286_sc,258781.125
1725593100682031672_sc,258781.125
1726159899784033460_sc,148110.78125
1727911413674128214_sc,108184.234375
173037676676551667_sc,68252.1640625
1739185427561011002_sc,73660.875
1744539208349624912_sc,127417.109375
1747750927337388419_sc,122106.96875
1749586132256864259_sc,258613.84375
1750509480206635901_sc,112925.65625
1753408082039589793_sc,258781.125
1755590351975453126_sc,258781.125
1757046249254925892_sc,258568.1875
1760218743715819964_sc,163545.78125
1762685240275022546_sc,258781.125
1767794950631940094_sc,258781.125
1771567713554989316_sc,258568.1875
1772473992019353562_sc,258781.125
1773819382540812845_sc,258568.1875
1773915170564860290_sc,124857.671875
1775266247906490790_sc,70508.828125
1775645446409162865_sc,258486.3125
1775994821130557970_sc,258781.125
1777544475982403949_sc,105221.96875
177763697089045655_sc,258781.125
1778869005371293300_sc,258781.125
1780314763292967611_sc,258781.125
178544424334431823_sc,118094.2578125
1789841881668483637_sc,258781.125
1792243691856810494_sc,106922.6328125
1797028790104146357_sc,258587.53125
1798721392514212467_sc,258781.125
1806958712697643218_sc,258587.53125
1808715223128678254_sc,258613.84375
180882581523820142_sc,119014.8828125
1809952979724556615_sc,258781.125
181023401587164211_sc,258781.125
1810262579726032935_sc,258587.53125
1811128871539049095_sc,108197.5625
181115609249034320_sc,139995.8125
1812435133471161757_sc,159733.40625
181287554825540894_sc,258781.125
1814218044183734085_sc,258613.84375
1814253183119314438_sc,104922.0
1815000393443032221_sc,258781.125
1816798674368617450_sc,258594.5
1820344257958020005_sc,97539.21875
1820733784678210604_sc,258781.125
1821008560370062627_sc,258781.125
1824593565274236651_sc,71679.015625
1825264557124125520_sc,258587.53125
1825774139959189158_sc,258587.53125
183111347855507794_sc,134259.25
1834561368570021624_sc,112992.9296875
1835003644552160312_sc,258781.125
1837369540178436993_sc,258781.125
1838102694588906615_sc,60566.9609375
1841885490735112196_sc,258781.125
1846994645265687363_sc,258781.125
1849524593912547491_sc,104403.6953125
185033006947686423_sc,258781.125
1850436611440695410_sc,124410.28125
1853167224507825966_sc,258568.1875
1859101250688735203_sc,258781.125
1860546415903202724_sc,258781.125
186555324177091329_sc,258482.4375
1865851711293215371_sc,62720.4609375
1867340056699297275_sc,258781.125
1867584059231149081_sc,107400.375
1870804896905760683_sc,103618.765625
1871001050608717391_sc,138705.046875
1871261194571078086_sc,258781.125
187130177321836551_sc,258781.125
1874642765722919357_sc,103604.09375
1875514346005174431_sc,151065.375
1876386513784414676_sc,258613.84375
1878961516364658634_sc,258587.53125
1880522546893155366_sc,137934.375
1882496627338632707_sc,258781.125
188516562196778184_sc,89216.171875
1885551454640573348_sc,58559.71875
1886159544857142346_sc,258781.125
1886537567420518716_sc,258781.125
189182231789793800_sc,258781.125
1893934192028933519_sc,151065.375
1895948011655596570_sc,81385.6171875
1897932675661669069_sc,134614.125
1900997991292572675_sc,92385.328125
1902282076631541809_sc,119174.2109375
1905340415333818186_sc,258781.125
1907213915645258710_sc,258781.125
1907244722970172707_sc,97859.203125
1907428482514713520_sc,148065.109375
1908676476331029933_sc,258781.125
1909009849978261715_sc,258587.53125
1911435389118096555_sc,106925.7265625
1912745687044953427_sc,78128.4375
1915831976831627490_sc,258568.1875
1919376595089518233_sc,103216.84375
1921886059474062861_sc,258486.3125
1922121821362800543_sc,258781.125
1926368733138306231_sc,258568.1875
1927816297074541225_sc,258781.125
1929912659822471056_sc,258781.125
1933202129363510856_sc,122194.25
1935180956771536721_sc,70884.6171875
1939529505900488356_sc,124559.21875
1941507818640752866_sc,258781.125
1943518436811267146_sc,258781.125
1944593511424495249_sc,90492.640625
1947034606978197227_sc,258781.125
1947198327605580227_sc,258781.125
1952086342590680257_sc,258613.84375
1952451214231788585_sc,124959.0625
1952651058710283424_sc,258781.125
1954018303785113888_sc,107424.296875
1955897163099581903_sc,111449.921875
1956184428210106770_sc,258781.125
1960519924072160699_sc,258603.0625
1962770279225367458_sc,67753.578125
1966352499667822347_sc,117732.65625
1966655944990901160_sc,103533.96875
196667866074859835_sc,258568.1875
1968246493657503492_sc,77638.4921875
1968268851608023774_sc,113436.0546875
1968325886123264991_sc,87188.984375
1968944479392158400_sc,258482.4375
197239293490224908_sc,258568.1875
1977621232662414895_sc,258568.1875
1978663103663783493_sc,148439.84375
1979422175702700379_sc,258781.125
1982189145002319872_sc,259427.875
1985927785579650114_sc,258781.125
1988050726013424615_sc,258568.1875
1988491775644963137_sc,258781.125
1994108325643484331_sc,258781.125
1999681247947819001_sc,146907.1875
2007132211960226496_sc,258963.84375
2007586840930676870_sc,258781.125
2007714311863940422_sc,258781.125
2011244847915649661_sc,258781.125
2012089736593316312_sc,258781.125
2013716675686195488_sc,97433.6171875
2013894721338272760_sc,108203.5859375
2014218741270637745_sc,258587.53125
2015043793198201259_sc,258781.125
2015856077039371961_sc,258781.125
2019640023966567568_sc,258781.125
2021644029481158151_sc,92090.796875
2027849289943827480_sc,96368.078125
204447629360573336_sc,258781.125
2045274887485488866_sc,135971.3125
204653624831822839_sc,258613.84375
2047492100738602595_sc,258781.125
2051144797368983161_sc,258781.125
205190074984967157_sc,258781.125
2053103838388597663_sc,144463.9375
2057102807093704130_sc,71438.8125
2062875436847745856_sc,258781.125
2064689366289402129_sc,258486.3125
2064770351937853623_sc,147979.375
2065086815640235981_sc,152296.828125
2065149209728473773_sc,258781.125
2065666051861492151_sc,101761.1484375
2070001883938629880_sc,103533.96875
2070066821149527185_sc,258781.125
2073547631579864162_sc,99409.5390625
2075195070051039062_sc,119857.796875
2076963215131688235_sc,258781.125
2078766675652890682_sc,78326.7265625
2081626494632361322_sc,258781.125
2083335203966564063_sc,258781.125
2088629548803759577_sc,258568.1875
2091546496080930101_sc,258781.125
2092318762821763927_sc,258781.125
2092373336787010720_sc,258568.1875
2093071845966111289_sc,258482.4375
2093524802641996408_sc,258781.125
2093793749500761131_sc,258587.53125
2099261568542073136_sc,258781.125
2099545099797966550_sc,258613.84375
2106710928228304912_sc,258781.125
2109848800068060837_sc,258781.125
2110266016483432340_sc,75497.84375
2111246772029497806_sc,258613.84375
2112876159193821494_sc,258781.125
2115035892930227047_sc,258568.1875
2116146625751268539_sc,258781.125
2118876651722129334_sc,258781.125
2119094299165419786_sc,67929.0
2119266175928786421_sc,258781.125
2120050283884039538_sc,258781.125
2121593382442515820_sc,93340.078125
2123159612925593274_sc,77250.390625
2132505332723959319_sc,258781.125
2132719747253704855_sc,258781.125
2135026258383174268_sc,93340.078125
2135164420170775419_sc,94997.515625
2135684891932041981_sc,258781.125
213597031535908021_sc,93190.09375
213625769935902084_sc,258587.53125
2138012802382300668_sc,258781.125
2138660535454292143_sc,258781.125
2140529662591718771_sc,159752.75
2140630923318622869_sc,258613.84375
2142998130003850934_sc,258781.125
214991494153845468_sc,258781.125
2152320064444166045_sc,258781.125
